"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","outcome","treated","matched","true_effect"
"879",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,26.1934671379289,0,0,0
"880",1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,-22.9589718488785,0,0,0
"881",1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,28.7323563007236,0,0,0
"882",0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,56.2424182473206,0,0,0
"883",0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,-5.27556803386112,0,0,0
"884",1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,-16.8578422941563,0,0,0
"885",0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,14.7423247251845,0,0,0
"886",1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,-31.1060031231003,0,0,0
"887",0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,9.6699288877948,0,0,0
"888",1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,19.794444315002,0,0,0
"889",1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,18.7164957324641,0,0,0
"890",0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,36.9346776921762,0,0,0
"891",1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,34.2412954065859,0,0,0
"892",0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,8.61597434537584,0,0,0
"893",1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,46.4441226503181,0,0,0
"894",1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-26.0578776399639,0,0,0
"895",0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,-33.1566948466545,0,0,0
"896",1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,-22.7432731034698,0,0,0
"897",0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,61.7840912643745,0,0,0
"898",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-46.771357639899,0,0,0
"899",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-26.4289425061603,0,0,0
"900",1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,15.7566652202713,0,0,0
"901",1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,-7.84132417163245,0,0,0
"902",0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,34.6968080397423,0,0,0
"903",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.83450502852014,0,0,0
"904",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.4140339624821,0,0,0
"905",0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,12.5426155455274,0,0,0
"906",0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,-29.2071714792373,0,0,0
"907",0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,-35.9202697070851,0,0,0
"908",0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,51.6806934466303,0,0,0
"909",0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,18.072378375967,0,0,0
"910",1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,-75.5480481643615,0,0,0
"911",1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,-25.0200308625131,0,0,0
"912",0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,-5.11903510211712,0,0,0
"913",1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1.83145821694695,0,0,0
"914",0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,-57.1865270080496,0,0,0
"915",0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,5.21086176601064,0,0,0
"916",0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,-11.0292119632815,0,0,0
"917",1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,56.6848238838371,0,0,0
"918",0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,-16.5235382501341,0,0,0
"919",0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,-37.0846243262894,0,0,0
"920",0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,-0.235475368231352,0,0,0
"921",0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,26.9310388180053,0,0,0
"922",1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,-26.1606935567074,0,0,0
"923",0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,55.898584702883,0,0,0
"924",0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,34.8738869876949,0,0,0
"925",1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,43.6354469450038,0,0,0
"926",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.130515485227779,0,0,0
"927",0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,34.5898061045299,0,0,0
"928",1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,20.1683856118543,0,0,0
"929",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.57952893396196,0,0,0
"930",1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,6.14341438774348,0,0,0
"931",0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,-4.63018460375819,0,0,0
"932",1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,9.9134662439381,0,0,0
"933",1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,-16.5359375109087,0,0,0
"934",0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,22.5570276682394,0,0,0
"935",0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,33.6810866629829,0,0,0
"936",0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,-20.2440035349956,0,0,0
"937",0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,-20.815938393566,0,0,0
"938",1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,-3.09808679481251,0,0,0
"939",1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,38.7945615395698,0,0,0
"940",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,8.81914654184731,0,0,0
"941",1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,75.8847281253219,0,0,0
"942",0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,43.549357760248,0,0,0
"943",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.31659480866807,0,0,0
"944",0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,15.5794294894052,0,0,0
"945",0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,8.61597434537584,0,0,0
"946",1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,-32.9824923293579,0,0,0
"947",1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,33.6701750076921,0,0,0
"948",1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,-30.4156355470029,0,0,0
"949",0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,-33.2538681020331,0,0,0
"950",0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,17.6113708803717,0,0,0
"951",1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,-11.2442121444594,0,0,0
"952",0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,-18.6208244979549,0,0,0
"953",0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,19.6934493682741,0,0,0
"954",1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,47.2385530860871,0,0,0
"955",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,3.29384464434638,0,0,0
"956",0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,-41.5953715690129,0,0,0
"957",0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,-1.40244998600937,0,0,0
"958",1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,-17.9609266608308,0,0,0
"959",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18.8029405296546,0,0,0
"960",1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1.69217985244841,0,0,0
"961",0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,-33.5332561420806,0,0,0
"962",0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,-72.154962509184,0,0,0
"963",0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,2.88113560654466,0,0,0
"964",1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,12.4039177067276,0,0,0
"965",0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,21.6830564678997,0,0,0
"966",0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,-38.5539718585309,0,0,0
"967",0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,-22.2216859528794,0,0,0
"968",1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,9.9134662439381,0,0,0
"969",0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,-27.0260758149741,0,0,0
"970",1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,-41.5211724912509,0,0,0
"971",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-25.691659351201,0,0,0
"972",0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,-12.2347192617922,0,0,0
"973",1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,11.927702451214,0,0,0
"974",0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,-7.32532921662371,0,0,0
"975",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-53.4501539543984,0,0,0
"976",0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,69.2874912700555,0,0,0
"977",0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,11.4992838401256,0,0,0
"978",0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,-30.0866829327413,0,0,0
"979",1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,8.33393730997615,0,0,0
"980",1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,-13.9460823629453,0,0,0
"981",1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,-32.1402465503552,0,0,0
"982",0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,23.4328882963384,0,0,0
"983",1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,55.8761999585577,0,0,0
"984",1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,-12.9512585007574,0,0,0
"985",0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,-9.98478025098112,0,0,0
"986",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-21.2739430461522,0,0,0
"987",0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,19.3314088267776,0,0,0
"988",0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,44.2717375603636,0,0,0
"989",1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,-25.6689491527686,0,0,0
"990",0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,12.7768699035151,0,0,0
"991",1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,28.1432582165447,0,0,0
"992",1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,-31.9531691805242,0,0,0
"993",1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,12.8907418322452,0,0,0
"994",1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,33.9106874596706,0,0,0
"995",0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,31.3937270580659,0,0,0
"996",0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1.4441490819982,0,0,0
"997",1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,-2.62668994798115,0,0,0
"998",1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,-12.4891459685495,0,0,0
"999",1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,-15.6138143946411,0,0,0
"1000",0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,-18.6208244979549,0,0,0
"1001",1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,17.3012047723607,1,0,6.97686812976321
"1002",1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,-58.0910746316591,1,0,3.05189741710605
"1003",0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,-37.7677945627647,1,0,2.34805151182083
"1004",1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,-43.6148717832726,1,0,2.55966476435809
"1005",0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,-15.9141033296677,1,0,6.82629334314616
"1006",0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,-36.2385881587576,1,0,3.87161525446298
"1007",1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,48.6889729186998,1,0,3.58890383411227
"1008",0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,30.4741431178922,1,0,3.75220768284037
"1009",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-20.1904228088728,1,0,1.50576503275591
"1010",0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,13.078613660192,1,0,9.0690356151927
"1011",1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1.58979807208411,1,0,5.25981972546705
"1012",0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,18.7701967098643,1,0,5.01957644205391
"1013",1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,8.13953036214686,1,0,4.35798446649956
"1014",0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,30.5219637664049,1,0,3.52032594529206
"1015",1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,-53.8567064588156,1,0,7.81001881727418
"1016",0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,17.2101908673432,1,0,4.66757532181582
"1017",1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,10.158497708909,1,0,15.2469838363428
"1018",0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,28.1115923197806,1,0,5.69442540020161
"1019",1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,-4.2026613111883,1,0,16.0522538790981
"1020",0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,20.2868502691851,1,0,1.99877314780935
"1021",1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,-26.7864853692445,1,0,3.5151977446747
"1022",1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,-4.35688997262121,1,0,11.1505143272271
"1023",0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0.925111589300287,1,0,5.13212709267317
"1024",0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,16.2742825807638,1,0,2.4650384573708
"1025",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-4.58746541493056,1,0,1.45900762761314
"1026",0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,-25.1213310827241,1,0,8.33450007149147
"1027",0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,23.5267273725419,1,0,2.6157896118024
"1028",1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,16.9609842645778,1,0,14.3251618002487
"1029",0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,14.3433743069125,1,0,12.2937734961064
"1030",0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,15.0361987957294,1,0,4.24595477084777
"1031",0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,-23.265797193478,1,0,4.74529424521799
"1032",0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,9.39477163011496,1,0,3.28191142382905
"1033",1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,13.4902190979462,1,0,14.4752079583911
"1034",1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,-26.7864853692445,1,0,3.5151977446747
"1035",0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,22.8516180329576,1,0,5.63161866883454
"1036",0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,23.5267273725419,1,0,2.6157896118024
"1037",1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-19.2787809304488,1,0,2.93514675011475
"1038",0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,16.9719691623881,1,0,5.1660037607471
"1039",0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,33.7356204134748,1,0,7.19284214363209
"1040",0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,-52.3398938727993,1,0,5.62084539201658
"1041",0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,-20.6077800555377,1,0,2.89369294612485
"1042",0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,-44.2077321267796,1,0,3.59890566933132
"1043",0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,14.3433743069125,1,0,12.2937734961064
"1044",0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,22.9762012297755,1,0,3.64479240299793
"1045",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-18.5131421205507,1,0,0.922237489165585
"1046",1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,-14.9374680654663,1,0,7.72077005712872
"1047",1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,-56.2321881320289,1,0,4.17350076177692
"1048",0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,10.3113234711506,1,0,9.32638818602752
"1049",0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,15.3010598138705,1,0,2.68636550346429
"1050",0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,22.389402141963,1,0,12.3649287264665
"1051",1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,-47.6012669203783,1,0,6.94977419603645
"1052",0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,37.6979011745006,1,0,3.1092238756608
"1053",1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,-20.4723486378843,1,0,16.1110051463981
"1054",1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,6.80277637056663,1,0,15.7100673844925
"1055",0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,-30.6575370943729,1,0,2.49915775228162
"1056",1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,14.8265617208962,1,0,16.482946921364
"1057",1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,-4.34542394557755,1,0,2.76311346582903
"1058",0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,33.093556870772,1,0,7.59459991050694
"1059",0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,44.1905319524633,1,0,7.87965844022199
"1060",1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,64.8967683100744,1,0,9.79147336019932
"1061",1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,-21.0146986323158,1,0,7.93761609171383
"1062",1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,39.1157170484546,1,0,5.73550381738036
"1063",0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,77.5894898748251,1,0,7.56471544981026
"1064",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-10.8715681899883,1,0,1.90553362370557
"1065",1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,12.0592715318547,1,0,16.7402994921988
"1066",0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1.3783901360348,1,0,4.03305653533453
"1067",1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,41.2326967622061,1,0,5.97398839340082
"1068",1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,-63.2653252485085,1,0,6.59025073157081
"1069",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.87964887056954,1,0,0.465614908087439
"1070",0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,70.8724822989071,1,0,4.56785881274031
"1071",0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,38.7361652980327,1,0,11.8371509150282
"1072",0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,-9.44037511167427,1,0,3.32853544720463
"1073",0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,-40.0980591972563,1,0,2.37049133910048
"1074",0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,20.8730924509704,1,0,1.67318820948553
"1075",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.404453904488205,1,0,0.912140904179865
"1076",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-21.9839072871822,1,0,1.07228364730792
"1077",1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,-5.75248293834846,1,0,6.55719151897844
"1078",0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,-40.8015341748464,1,0,2.263184926408
"1079",0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,53.0973243181299,1,0,11.0318808722729
"1080",0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,-14.6130873566789,1,0,3.67234524421965
"1081",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-45.1530966145645,1,0,1.39538122991854
"1082",1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,3.47163782576683,1,0,8.16756914095457
"1083",0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.987698688525447,1,0,2.19328632563508
"1084",0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,24.2599624496461,1,0,12.3293835677762
"1085",1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,-14.0379914125405,1,0,11.2557151267653
"1086",1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,3.29728864395445,1,0,16.2189997649388
"1087",1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,-19.8405644537364,1,0,10.3210736745396
"1088",1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-31.2274199089444,1,0,1.9321513683661
"1089",0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,-24.8355655866781,1,0,5.08075939938229
"1090",1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,35.4376730868698,1,0,15.7255270277119
"1091",1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,-6.69750821717569,1,0,4.22701217225549
"1092",1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,27.8627862827709,1,0,3.69215478273766
"1093",0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,31.6863937157297,1,0,4.17534266906785
"1094",0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,-1.07278719756347,1,0,7.70398833113464
"1095",0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,-32.4510215726823,1,0,2.06567636683363
"1096",1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-19.1282394518454,1,0,15.0024064311311
"1097",1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,-28.244135374813,1,0,9.68858679935899
"1098",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.404453904488205,1,0,0.912140904179865
"1099",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-6.26022808763079,1,0,8.61630315205107
"1100",1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,-18.2474084432743,1,0,7.68026352087901
"1101",1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,-33.7831139535655,1,0,3.8110982605668
"1102",0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,-3.72615515118802,1,0,2.31500306719669
"1103",0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,34.8492597979675,1,0,3.61497449469534
"1104",1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,-2.86666979548281,1,0,5.6454509618118
"1105",0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,35.6002113945301,1,0,3.49185232563857
"1106",1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,19.990255538616,1,0,16.4984173325515
"1107",1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,-9.10850447102584,1,0,14.8958050147279
"1108",0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,31.3916097923989,1,0,7.78836354937962
"1109",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,17.2229653495745,1,0,16.7557699033864
"1110",0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,-38.3685138249801,1,0,1.94347221556158
"1111",0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,45.357509121321,1,0,5.6792322715315
"1112",0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,-22.0563878624881,1,0,4.06509991611698
"1113",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-4.80257808206226,1,0,2.44291409736678
"1114",1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,-11.7090156759466,1,0,6.29313096566254
"1115",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-46.3766982783024,1,0,1.52890622838607
"1116",1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,-47.0617622624772,1,0,10.8794880784591
"1117",0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,-40.6485853400227,1,0,3.39949413029601
"1118",1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1.58979807208411,1,0,5.25981972546705
"1119",0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,-11.5657263752003,1,0,2.05865556020356
"1120",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-50.3807835807419,1,0,3.0693703736565
"1121",1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,39.2193527120164,1,0,16.0263243402858
"1122",1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,-10.5973843584799,1,0,2.65593271072758
"1123",0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,-46.9272244210688,1,0,2.55790901958159
"1124",1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,-8.13656153074175,1,0,10.9090476206513
"1125",0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,10.5797309281624,1,0,4.63158600719251
"1126",1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,30.5724136524054,1,0,15.8180620030332
"1127",0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1.05554736893651,1,0,5.03936397912315
"1128",1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,48.2753833916424,1,0,8.29505687464581
"1129",1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,-14.2232335615123,1,0,11.9745107292379
"1130",0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,-32.4510215726823,1,0,2.06567636683363
"1131",0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,5.19997364555917,1,0,3.04136496806722
"1132",0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-0.132828541474056,1,0,12.7860061488543
"1133",1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,18.2827649667457,1,0,5.53923729307979
"1134",0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,-9.72904426567511,1,0,4.75450808050453
"1135",1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,-17.4232356364328,1,0,7.30666334567049
"1136",0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,20.0070288323921,1,0,4.74560040236608
"1137",0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,29.5927646366794,1,0,2.58474238698908
"1138",1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,-13.3930566920298,1,0,9.87881551294507
"1139",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-2.45892983217774,1,0,1.40795870670122
"1140",1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,-86.4653510235346,1,0,7.0757754018377
"1141",1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,-15.1267855488701,1,0,4.71263624969163
"1142",0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,33.1719791096453,1,0,4.19850203828566
"1143",0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,19.5070681246323,1,0,12.3092439072939
"1144",0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,-25.2380174451295,1,0,4.00267090434534
"1145",0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,-33.8331661027945,1,0,3.78515802828278
"1146",1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,-35.4552054400847,1,0,4.11921782162354
"1147",0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,-15.9141033296677,1,0,6.82629334314616
"1148",1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,13.6219813555874,1,0,9.41713384381453
"1149",1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,-28.523956811606,1,0,12.4354140539157
