,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,outcome,treated,matched,true_effect
9633,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,20.31225446275465,1,0,2.06503178207284
9634,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,80.8494670629749,1,0,12.861251725980956
9635,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,55.825656145920085,1,0,8.410405187683178
9636,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,32.780695602985894,1,0,4.680724696715913
9637,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,17.906481183007287,1,0,0.6230878122247752
9638,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,52.555220011009474,1,0,8.238163913756182
9639,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,7.220400090082311,1,0,0.6067903461933596
9640,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,25.326129180414462,1,0,2.173132131683342
9641,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,17.218254525251517,1,0,0.45084653829777854
9642,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,58.281220030087546,1,0,8.238163913756182
9643,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,16.597350750101576,1,0,0.5663417854899822
9644,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,42.206484012267886,1,0,4.6402761360125355
9645,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,39.41002717098483,1,0,4.803614841489819
9646,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,15.03878837953923,1,0,2.2209755899684214
9647,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,19.984935189404,1,0,2.0739343505225536
9648,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,41.258582542312,1,0,8.294909940490975
9649,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,24.525349538855366,1,0,2.0739343505225536
9650,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,28.055011542636286,1,0,2.173132131683342
9651,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,2.3678530515264242,1,0,0.45084653829777854
9652,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,29.20366259051386,1,0,2.0171883237877606
9653,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,24.16027055535221,1,0,2.0739343505225536
9654,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,18.435756172059005,1,0,0.6067903461933596
9655,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,44.44915116456683,1,0,4.688119594297615
9656,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,47.45492556614686,1,0,8.254461379787598
9657,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,-0.883183847730964,1,0,0.0
9658,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,27.369127882540926,1,0,2.057636884491138
9659,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,48.044370500190254,1,0,4.796219943908117
9660,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,29.684511338618062,1,0,2.180527029265044
9661,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,19.598926685533108,1,0,2.2209755899684214
9662,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,18.233250858723714,1,0,0.5663417854899822
9663,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,17.8356062304943,1,0,2.06503178207284
9664,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,13.768704002822735,1,0,2.180527029265044
9665,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,12.206242497828544,1,0,2.06503178207284
9666,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,28.926218405646186,1,0,2.1894295977147573
9667,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,32.56199997465367,1,0,2.0171883237877606
9668,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,31.29181979711138,1,0,2.057636884491138
9669,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,37.58896874441862,1,0,4.6402761360125355
9670,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,34.50349271610235,1,0,2.057636884491138
9671,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,75.304184195352,1,0,12.861251725980956
9672,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65.57312227145246,1,0,8.294909940490975
9673,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,40.56551156212806,1,0,4.6239786699811205
9674,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,42.996013606745066,1,0,4.796219943908117
9675,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,38.74752463915355,1,0,4.844063402193196
9676,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45.93285207992906,1,0,8.294909940490975
9677,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,18.6101082902129,1,0,0.6230878122247752
9678,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,40.3817204437714,1,0,4.6313735675628225
9679,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,33.526007382561396,1,0,2.173132131683342
9680,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,19.888994278898668,1,0,2.237273055999837
9681,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,43.74902699545877,1,0,4.6402761360125355
9682,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,27.78148132770491,1,0,0.6067903461933596
9683,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,27.68474704744304,1,0,2.229878158418135
9684,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,2.9465659856606568,1,0,0.45084653829777854
9685,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,40.44609302219603,1,0,4.796219943908117
9686,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,39.34357902329339,1,0,4.680724696715913
9687,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,6.247555295305212,1,0,0.6141852437750617
9688,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,32.24048593049086,1,0,2.229878158418135
9689,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,26.37786820441881,1,0,4.6718221282662
9690,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,27.787980399620206,1,0,2.173132131683342
9691,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,44.827899363518185,1,0,4.787317375458404
9692,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,24.01858851620937,1,0,4.688119594297615
9693,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,27.049302521207373,1,0,4.6718221282662
9694,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,54.49716005433911,1,0,8.238163913756182
9695,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,56.37713631697837,1,0,8.238163913756182
9696,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,19.184743991655274,1,0,2.180527029265044
9697,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,25.264278558265644,1,0,2.173132131683342
9698,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,43.354870823701404,1,0,4.787317375458404
9699,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,56.13571538824712,1,0,8.410405187683178
9700,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,8.774597239023354,1,0,0.6067903461933596
9701,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,24.078020120453445,1,0,0.5663417854899822
9702,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,35.427998737097525,1,0,2.057636884491138
9703,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,17.941298738494954,1,0,2.2209755899684214
9704,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,30.590052923047654,1,0,2.2209755899684214
9705,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,44.849220174127574,1,0,4.803614841489819
9706,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,41.676772463370654,1,0,4.787317375458404
9707,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45.64966205034576,1,0,8.294909940490975
9708,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,46.99315455818122,1,0,4.796219943908117
9709,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,56.66546274689587,1,0,8.247066482205895
9710,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,37.2282902240805,1,0,4.844063402193196
9711,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,20.520307191980017,1,0,0.5663417854899822
9712,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,46.15643999575407,1,0,8.247066482205895
9713,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,21.595607722765827,1,0,2.237273055999837
9714,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,45.01519492803064,1,0,4.844063402193196
9715,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,57.46460032416871,1,0,8.247066482205895
9716,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,5.754199675646371,1,0,0.45084653829777854
9717,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,2.864134460770406,1,0,0.45084653829777854
9718,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,25.322489112606988,1,0,2.237273055999837
9719,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,30.170757713492485,1,0,2.06503178207284
9720,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,18.781040289137945,1,0,2.057636884491138
9721,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,31.872260387088176,1,0,4.803614841489819
9722,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,22.328927636501465,1,0,0.5663417854899822
9723,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,56.51687420802401,1,0,8.238163913756182
9724,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,19.15202571738571,1,0,2.2209755899684214
9725,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,59.274590463272894,1,0,8.247066482205895
9726,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,34.199476028126014,1,0,4.6718221282662
9727,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,60.7986105225427,1,0,8.238163913756182
9728,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,60.99696901224172,1,0,8.247066482205895
9729,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,49.832910788691265,1,0,4.803614841489819
9730,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,43.56681969999932,1,0,4.6239786699811205
9731,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,17.78516237615318,1,0,2.237273055999837
9732,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,2.040689386776287,1,0,0.6141852437750617
9733,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,16.685206442816767,1,0,2.06503178207284
9734,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,16.09264197467488,1,0,2.237273055999837
9735,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,31.050395465441465,1,0,4.6718221282662
9736,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,-2.494290951797735,1,0,0.6230878122247752
9737,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,18.03075389831326,1,0,2.2209755899684214
9738,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,56.158170149003716,1,0,8.238163913756182
9739,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,32.35220825679278,1,0,2.057636884491138
9740,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,44.916714292370116,1,0,4.6402761360125355
9741,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,11.897432429526926,1,0,2.237273055999837
9742,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,25.386584999133284,1,0,2.2209755899684214
9743,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,25.04127908841824,1,0,2.180527029265044
9744,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,57.820224645253404,1,0,8.238163913756182
9745,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,22.413292355511754,1,0,2.229878158418135
9746,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,54.30027726319237,1,0,8.254461379787598
9747,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,58.378424434648586,1,0,8.410405187683178
9748,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,21.158105627780355,1,0,0.6230878122247752
9749,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,63.527189970875426,1,0,12.861251725980956
9750,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,51.741698039122745,1,0,8.410405187683178
9751,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,32.11235711189995,1,0,2.0171883237877606
9752,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,37.74055898272235,1,0,8.238163913756182
9753,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,36.21481058108142,1,0,4.787317375458404
9754,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,38.82584854775412,1,0,4.6239786699811205
9755,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,32.507719068529866,1,0,4.6239786699811205
9756,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,31.139456129164788,1,0,4.688119594297615
9757,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,26.555233042947677,1,0,2.229878158418135
9758,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50.31655760979283,1,0,8.294909940490975
9759,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,33.66250557120224,1,0,2.057636884491138
9760,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,13.347662447784801,1,0,2.2209755899684214
9761,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,10.008039251786252,1,0,0.6141852437750617
9762,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,14.819854196225453,1,0,0.6230878122247752
9763,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,32.71165220347471,1,0,2.0739343505225536
9764,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,35.18141237189846,1,0,4.6313735675628225
9765,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,-2.6357127039543276,1,0,0.0
9766,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,52.202611503160085,1,0,8.410405187683178
9767,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,38.30211699772574,1,0,4.844063402193196
9768,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,28.721762609649986,1,0,2.057636884491138
9769,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,33.39338020272351,1,0,2.1894295977147573
9770,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,25.003321578701645,1,0,4.6718221282662
9771,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,68.13479635375873,1,0,12.861251725980956
9772,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,37.92250211770733,1,0,4.844063402193196
9773,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,49.53961651647686,1,0,8.238163913756182
9774,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,13.731968542972192,1,0,2.06503178207284
9775,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51.99689775306978,1,0,8.294909940490975
9776,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,35.424380562410704,1,0,2.173132131683342
9777,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,48.18805636363713,1,0,4.6402761360125355
9778,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,29.923255102318713,1,0,4.680724696715913
9779,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,18.512713679407632,1,0,2.0739343505225536
9780,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,36.072899845515906,1,0,4.787317375458404
9781,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,49.769045179897105,1,0,8.247066482205895
9782,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,27.348409692507524,1,0,2.1894295977147573
9783,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,26.326391562501318,1,0,4.688119594297615
9784,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,36.38418577185998,1,0,4.6313735675628225
9785,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,32.86207357086111,1,0,2.180527029265044
9786,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,12.923498120504231,1,0,0.6230878122247752
9787,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,25.29014160428797,1,0,0.5663417854899822
9788,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,16.208517077895188,1,0,2.2209755899684214
9789,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,17.44077441333634,1,0,2.0171883237877606
9790,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,51.357375011832445,1,0,8.238163913756182
9791,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,36.78353617681666,1,0,4.6718221282662
9792,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,15.30518030217503,1,0,0.6230878122247752
9793,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,27.119294431031467,1,0,2.0171883237877606
9794,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,36.44599838290192,1,0,4.6402761360125355
9795,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,24.810843080864657,1,0,4.844063402193196
9796,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,63.90309724481887,1,0,8.247066482205895
9797,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,44.02105162747128,1,0,4.680724696715913
9798,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,41.19875601415503,1,0,4.6239786699811205
9799,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,38.85513103240951,1,0,4.844063402193196
9800,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,-7.622312405397132,1,0,0.0
9801,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,12.448620361164807,1,0,0.5663417854899822
9802,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,41.65562004367869,1,0,4.844063402193196
9803,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,47.736879399778275,1,0,4.6239786699811205
9804,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,42.016890798181194,1,0,4.803614841489819
9805,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,40.7263486913038,1,0,2.0171883237877606
9806,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,26.810558027800226,1,0,2.0171883237877606
9807,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,17.30172590599242,1,0,0.6067903461933596
9808,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7.866237981486925,1,0,0.0
9809,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,29.266735535707795,1,0,2.0171883237877606
9810,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,37.642512243051556,1,0,4.844063402193196
9811,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,45.05315896895047,1,0,4.6239786699811205
9812,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,51.87191212246165,1,0,8.247066482205895
9813,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,57.17161414912984,1,0,12.861251725980956
9814,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,45.28186443116141,1,0,4.803614841489819
9815,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,33.751812721736734,1,0,2.1894295977147573
9816,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,32.68721086089114,1,0,4.6402761360125355
9817,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,51.91743836109202,1,0,4.6239786699811205
9818,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,32.5343477697604,1,0,2.1894295977147573
9819,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,27.386320460258965,1,0,0.6067903461933596
9820,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,48.3277115562514,1,0,4.6239786699811205
9821,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,20.05123030387408,1,0,2.1894295977147573
9822,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,47.73238550168382,1,0,4.6718221282662
9823,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,24.259127208154553,1,0,2.229878158418135
9824,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,31.539212702823427,1,0,2.057636884491138
9825,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,42.79424824872863,1,0,4.680724696715913
9826,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,35.682521693496724,1,0,4.688119594297615
9827,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,20.665542830521346,1,0,2.06503178207284
9828,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,25.938378259928374,1,0,2.0739343505225536
9829,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,35.17835854892871,1,0,4.6239786699811205
9830,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,13.16721704753672,1,0,0.6141852437750617
9831,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,48.623624586468594,1,0,4.6239786699811205
9832,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,23.485812459297243,1,0,4.688119594297615
9833,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,30.599860636957168,1,0,2.173132131683342
9834,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,3.2012520964658737,1,0,0.45084653829777854
9835,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,37.61686236332085,1,0,4.844063402193196
9836,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,23.694669158788685,1,0,2.2209755899684214
9837,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,17.82471729169915,1,0,2.0171883237877606
9838,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,35.50882840415342,1,0,4.6718221282662
9839,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,45.282242706105286,1,0,4.787317375458404
9840,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,42.9210996736282,1,0,4.796219943908117
9841,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,48.90468644891757,1,0,8.247066482205895
9842,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,44.42568923469807,1,0,8.410405187683178
9843,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,46.54796565468846,1,0,8.238163913756182
9844,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,44.74669571695342,1,0,4.6313735675628225
9845,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,31.267539684612935,1,0,0.5663417854899822
9846,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,20.479752216066977,1,0,2.229878158418135
9847,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,23.112977985764598,1,0,2.180527029265044
9848,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,46.89028271877243,1,0,4.796219943908117
9849,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,42.78358244728909,1,0,4.6239786699811205
9850,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,12.410651411072367,1,0,2.237273055999837
9851,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,39.49223304380742,1,0,4.6239786699811205
9852,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,60.19083412198038,1,0,8.410405187683178
9853,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,15.974534563509444,1,0,2.06503178207284
9854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65.1792397993543,1,0,12.861251725980956
9855,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,46.74708352690214,1,0,8.254461379787598
9856,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,40.503861377721606,1,0,4.6313735675628225
9857,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,34.59375180628125,1,0,2.0171883237877606
9858,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,45.17642586525823,1,0,8.238163913756182
9859,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,21.542053685793054,1,0,2.057636884491138
9860,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,28.433637340493192,1,0,2.0739343505225536
9861,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,4.43386889950264,1,0,0.6141852437750617
9862,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48.04909478182024,1,0,8.294909940490975
9863,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,37.45688906791746,1,0,4.688119594297615
9864,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,28.525890349141953,1,0,2.0171883237877606
9865,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,32.68911132424018,1,0,4.844063402193196
9866,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,21.662935273889826,1,0,2.057636884491138
9867,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,43.14629685765621,1,0,8.254461379787598
9868,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,32.4757881386183,1,0,4.844063402193196
9869,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17.359754632949585,1,0,2.06503178207284
9870,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,34.62449689945276,1,0,4.6239786699811205
9871,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,24.084170104418863,1,0,2.180527029265044
9872,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,48.40147675031277,1,0,4.803614841489819
9873,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,21.922620996484,1,0,2.057636884491138
9874,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,58.33801688676375,1,0,8.254461379787598
9875,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,13.551148980803612,1,0,0.6067903461933596
9876,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,38.38431382240433,1,0,4.680724696715913
9877,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,55.64788486818581,1,0,8.238163913756182
9878,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,33.76730050827928,1,0,4.844063402193196
9879,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,10.48088366773273,1,0,0.6230878122247752
9880,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,8.683670444007534,1,0,0.45084653829777854
9881,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,42.42389130829095,1,0,4.6239786699811205
9882,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,24.455644183613646,1,0,2.180527029265044
9883,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,49.675931348190055,1,0,8.254461379787598
9884,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,50.22678724696868,1,0,8.410405187683178
9885,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,35.24809474448632,1,0,2.057636884491138
9886,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,50.582840854490726,1,0,8.294909940490975
9887,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,58.621567368232704,1,0,8.247066482205895
9888,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,53.685354314124346,1,0,4.796219943908117
9889,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,20.558083130368033,1,0,0.5663417854899822
9890,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,20.22227415086757,1,0,2.0171883237877606
9891,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,57.081408335957306,1,0,8.238163913756182
9892,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,15.344258755437856,1,0,0.6141852437750617
9893,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,32.640902828028615,1,0,4.844063402193196
